frame,t_capture_ms,t_hsv_ms,t_search_ms,t_map_ms,fps,tier_wrist,tier_thumb,tier_index,n_markers
1632,0.6421,0.97,3.5645,0.0453,164.89,1,1,0,2
1633,0.5089,0.9811,3.6653,0.0519,166.88,1,1,0,2
1634,0.6964,1.1381,3.6467,0.0466,167.51,1,1,0,2
1635,0.542,0.974,3.6411,0.0466,169.15,1,1,0,2
1636,0.5606,0.9319,3.5443,0.0432,171.05,1,1,0,2
1637,0.5707,0.9742,3.6729,0.0445,172.25,1,1,0,2
1638,0.672,1.0008,4.7482,0.0588,169.86,1,1,0,2
1639,0.5498,0.9868,4.9907,0.0733,167.38,1,1,0,2
1640,0.656,1.1999,4.7035,0.0835,165.02,1,1,0,2
1641,0.6437,1.1483,4.7279,0.0773,163.02,1,1,0,2
1642,0.6046,1.1692,7.1258,0.0534,157.58,1,1,0,2
1643,0.7025,0.9781,5.6109,0.0627,155.0,1,1,0,2
1644,0.9673,1.5622,5.7698,0.0512,149.67,1,1,2,3
1645,0.6958,1.007,3.2533,0.0373,153.75,1,1,1,3
1646,0.6635,0.9807,3.2444,0.0455,157.78,1,1,1,3
1647,0.8708,1.0012,2.9385,0.0396,161.72,1,1,1,3
1648,0.6475,1.0256,2.8581,0.0419,166.42,1,1,1,3
1649,0.6564,1.0747,3.3816,0.0456,168.25,1,1,1,3
1650,0.6018,1.021,3.4617,0.1042,169.44,1,1,1,3
1651,0.5681,1.0496,2.943,0.0389,173.28,1,1,1,3
1652,0.5703,1.0006,3.0594,0.0411,176.22,1,1,1,3
1653,0.5717,0.9677,3.1185,0.0388,178.96,1,1,1,3
1654,0.5422,0.9593,3.1285,0.039,181.52,1,1,1,3
1655,0.5785,0.9943,3.2268,0.0443,183.14,1,1,1,3
1656,0.5844,1.0678,3.5451,0.1059,182.82,1,1,1,3
1657,0.5412,1.0547,4.9554,0.0412,178.8,1,1,1,3
1658,0.5656,1.0395,6.2623,0.0439,173.23,1,1,0,2
1659,0.5915,1.0517,5.0289,0.0763,170.13,1,1,0,2
1660,0.6614,1.0632,5.3847,0.0956,166.39,1,1,0,2
1661,0.8704,1.3126,5.7698,0.0414,161.81,1,1,0,2
1662,0.5189,0.9782,4.1339,0.0552,162.58,1,1,0,2
1663,0.8146,1.2013,5.4498,0.0538,159.21,1,1,0,2
1664,0.7038,0.9298,3.6142,0.0447,159.73,1,1,0,2
1665,0.6384,1.0347,4.2126,0.0636,159.91,1,1,0,2
1666,0.6962,1.0743,4.155,0.0445,160.03,1,1,0,2
1667,0.6037,1.0007,3.4511,0.0835,162.75,1,1,0,2
1668,0.6638,1.101,3.6666,0.0418,164.11,1,1,0,2
1669,0.5956,0.9603,3.642,0.0411,166.01,1,1,0,2
1670,0.6277,1.0375,3.6264,0.0437,167.48,1,1,0,2
1671,0.6037,0.9984,3.9864,0.0864,167.55,1,1,0,2
1672,0.6888,1.0791,4.5808,0.0444,165.91,1,1,0,2
1673,0.5801,0.9876,3.5193,0.045,168.07,1,1,0,2
1674,0.5202,1.0185,3.5952,0.1756,169.32,1,1,0,2
1675,0.5706,0.9839,4.6204,0.0429,167.87,1,1,0,2
1676,0.6693,1.1993,5.4668,0.1039,163.89,1,1,0,2
1677,0.6602,1.0523,6.1689,0.0756,159.49,1,1,0,2
1678,0.653,1.4596,4.8009,0.0989,157.14,1,1,0,2
1679,0.6894,1.1934,5.4413,0.037,154.46,1,1,2,3
1680,0.5834,0.9389,3.5244,0.0588,157.77,1,1,1,3
1681,1.059,1.4289,5.5984,0.0469,153.84,1,1,1,3
1682,0.7007,1.0593,3.647,0.0452,155.96,1,1,1,3
1683,0.8872,0.9895,4.6669,0.0494,154.95,1,1,0,2
1684,0.8351,0.9873,3.5731,0.0412,155.41,1,1,0,2
1685,0.6602,1.0196,3.4104,0.0386,158.63,1,1,0,2
1686,0.6014,0.9767,3.9158,0.0486,160.12,1,1,0,2
1687,0.7085,0.9864,4.4279,0.041,159.76,1,1,0,2
1688,0.6238,0.9736,3.5348,0.0455,161.89,1,1,0,2
1689,0.5476,1.0366,3.6399,0.0449,163.94,1,1,0,2
1690,0.5859,1.0297,3.6621,0.0452,165.55,1,1,0,2
1691,0.5879,0.9518,3.533,0.0451,167.75,1,1,0,2
1692,0.567,0.9938,3.9611,0.049,168.26,1,1,0,2
1693,0.69,1.0131,5.0813,0.0845,165.43,1,1,0,2
1694,0.6094,1.2281,4.8573,0.063,163.0,1,1,0,2
1695,0.6343,1.14,4.8241,0.0571,161.02,1,1,0,2
1696,0.5387,1.1372,4.7482,0.0597,159.66,1,1,0,2
1697,0.6631,1.2027,6.2392,0.0541,155.55,1,1,0,2
1698,0.6241,1.2534,4.9955,0.0376,153.95,1,1,0,2
1699,1.0478,1.016,3.9525,0.0688,152.67,1,1,2,3
1700,1.3984,1.4037,3.5337,0.0441,152.3,1,1,1,3
1701,0.8199,1.0093,3.2456,0.0496,155.74,1,1,1,3
1702,0.6695,1.0534,5.7284,0.0371,153.1,1,1,1,3
1703,0.5464,0.9564,4.2393,0.0411,154.54,1,1,0,2
1704,0.556,0.9765,3.7063,0.043,157.09,1,1,0,2
1705,0.6008,0.9631,3.6061,0.045,159.85,1,1,0,2
1706,0.6005,1.0388,3.57,0.0411,162.2,1,1,0,2
1707,0.5424,0.9498,3.8905,0.0526,163.69,1,1,0,2
1708,0.6863,1.0669,4.3272,0.0435,162.77,1,1,0,2
1709,0.5455,1.0359,3.0866,0.0398,166.75,1,1,2,3
1710,0.5426,0.9551,3.0562,0.0388,170.88,1,1,1,3
1711,0.7018,1.0074,3.2445,0.0407,172.96,1,1,1,3
1712,0.6369,0.998,3.9417,0.0392,172.77,1,1,1,3
1713,0.6535,1.1072,5.0355,0.0719,169.44,1,1,1,3
1714,0.8459,1.2452,4.7718,0.0596,166.19,1,1,1,3
1715,0.8193,1.1672,5.7251,0.076,161.95,1,1,0,2
1716,0.6175,1.1773,5.601,0.04,158.67,1,1,0,2
1717,0.5976,0.9432,3.9635,0.0726,159.97,1,1,0,2
1718,1.0792,1.1841,6.784,0.0681,154.57,1,1,0,2
1719,1.1003,0.9386,3.693,0.0454,153.43,1,1,0,2
1720,0.6568,1.0195,3.7679,0.0494,155.26,1,1,0,2
1721,0.672,0.9952,3.3484,0.045,158.71,1,1,0,2
1722,0.6251,0.9706,3.3946,0.0414,161.98,1,1,0,2
1723,0.7611,1.1741,3.8469,0.0509,162.28,1,1,0,2
1724,0.6677,1.0084,4.067,0.0431,162.69,1,1,0,2
1725,0.5376,1.018,3.4483,0.0423,165.51,1,1,0,2
1726,0.5784,0.9799,3.6048,0.0445,167.44,1,1,0,2
1727,0.566,0.9611,3.6743,0.0431,169.06,1,1,0,2
1728,0.5448,0.9597,3.4135,0.0444,171.38,1,1,0,2
1729,0.7686,0.9972,4.0209,0.0538,170.69,1,1,0,2
1730,0.709,1.0769,5.3988,0.0812,166.89,1,1,0,2
1731,0.6762,0.972,5.4106,0.0584,163.69,1,1,0,2
1732,0.6903,1.1382,4.9784,0.0605,161.3,1,1,0,2
1733,0.7299,1.1523,5.2336,0.0696,158.56,1,1,0,2
1734,0.831,1.358,6.7594,0.0282,153.48,1,1,0,2
1735,0.7073,1.0291,3.721,0.0505,155.66,1,1,0,2
1736,0.9535,1.1903,5.5878,0.0835,152.43,1,1,0,2
1737,0.6836,1.128,3.5651,0.0979,154.48,1,1,0,2
1738,0.6768,0.9765,4.1029,0.0563,155.58,1,1,0,2
1739,1.0817,1.0885,3.9898,0.0422,153.84,1,1,0,2
1740,0.662,0.9637,2.9074,0.0413,159.38,1,1,2,3
1741,0.5901,0.9998,3.0257,0.0413,164.02,1,1,1,3
1742,0.6234,1.0453,2.9476,0.0446,168.06,1,1,1,3
1743,0.6417,0.9944,3.0123,0.0404,171.43,1,1,1,3
1744,0.5714,0.9419,3.1935,0.0454,174.37,1,1,1,3
1745,0.8064,1.013,4.0569,0.0384,173.2,1,1,1,3
1746,0.5375,0.9609,4.3722,0.0453,172.14,1,1,0,2
1747,0.5313,0.9388,3.4554,0.0432,174.29,1,1,0,2
1748,0.7494,0.9652,3.8007,0.0465,174.19,1,1,0,2
1749,0.5893,1.1913,4.4111,0.0684,172.04,1,1,0,2
1750,0.667,1.1514,5.8538,0.0441,167.37,1,1,0,2
1751,0.5612,1.0971,5.0031,0.075,164.91,1,1,0,2
1752,0.6603,1.0148,5.1958,0.103,162.11,1,1,0,2
1753,0.7912,1.3003,4.7934,0.0416,159.24,1,1,0,2
1754,0.5684,1.1438,4.4144,0.0617,157.58,1,1,0,2
1755,3.7918,1.7618,3.9232,0.0472,151.99,1,1,0,2
1756,0.8571,1.0691,3.5836,0.0871,153.98,1,1,0,2
1757,0.6316,1.0915,3.7647,0.0564,155.86,1,1,0,2
1758,0.7529,1.0611,4.2897,0.0498,155.9,1,1,0,2
1759,0.7656,1.0381,3.5609,0.0416,158.06,1,1,0,2
1760,0.5608,0.9552,3.5049,0.0441,161.13,1,1,0,2
1761,0.6935,1.0279,3.6873,0.0431,162.7,1,1,0,2
1762,0.556,0.9817,3.6396,0.0453,164.87,1,1,0,2
1763,0.6167,0.9949,3.5154,0.0459,166.85,1,1,0,2
1764,0.614,0.9731,3.6115,0.0473,168.39,1,1,0,2
1765,0.5819,0.963,3.6195,0.0435,169.99,1,1,0,2
1766,0.5875,1.0007,3.878,0.0994,170.06,1,1,0,2
1767,0.7049,1.1434,4.512,0.076,167.85,1,1,0,2
1768,0.5925,1.1616,5.2618,0.1258,164.34,1,1,0,2
1769,0.8856,1.272,5.9874,0.112,159.35,1,1,0,2
1770,0.8849,1.8072,6.3055,0.0886,153.96,1,1,0,2
1771,0.8933,1.2991,5.2807,0.0414,151.3,1,1,0,2
1772,0.5732,0.9427,5.9625,0.0931,148.94,1,1,0,2
1773,1.0408,1.3123,4.718,0.0479,147.41,1,1,0,2
1774,0.7882,0.9774,3.9073,0.0511,147.97,1,1,0,2
1775,0.8087,1.0675,4.1604,0.056,148.86,1,1,0,2
1776,1.0962,1.0261,3.4381,0.0388,151.09,1,1,0,2
1777,0.5713,1.022,3.3829,0.0571,154.86,1,1,0,2
1778,0.5493,0.9956,3.4736,0.0426,158.24,1,1,0,2
1779,0.5707,0.9514,3.4666,0.0447,161.51,1,1,0,2
1780,0.652,0.9891,3.7929,0.0451,162.95,1,1,0,2
1781,0.598,0.9648,4.3473,0.0438,162.89,1,1,0,2
1782,0.557,1.0138,3.6424,0.091,164.78,1,1,0,2
1783,0.6013,0.9666,3.6489,0.042,166.61,1,1,0,2
1784,0.5678,1.065,3.9116,0.0456,167.17,1,1,0,2
1785,0.6612,1.2682,4.7474,0.0829,164.43,1,1,0,2
1786,0.8873,1.2942,5.6326,0.1119,160.06,1,1,0,2
1787,0.9764,1.8109,5.26,0.0438,155.91,1,1,0,2
1788,0.5125,1.2076,5.3243,0.0585,153.94,1,1,0,2
1789,0.511,1.1098,4.2544,0.0404,154.82,1,1,0,2
1790,0.8287,1.1678,5.8028,0.0915,151.61,1,1,0,2
1791,1.5235,1.573,4.9401,0.0531,148.25,1,1,0,2
1792,0.7929,0.9934,3.1426,0.0444,152.63,1,1,2,3
1793,0.8109,1.0521,3.164,0.0463,156.21,1,1,1,3
1794,0.6863,0.9341,2.8611,0.0401,159.44,1,1,1,3
1795,0.5988,0.9561,3.1811,0.0641,163.35,1,1,1,3
1796,0.651,1.1119,3.1463,0.0436,166.18,1,1,1,3
1797,0.7706,1.0089,3.6757,0.042,167.06,1,1,1,3
1798,0.5693,0.9834,2.9639,0.0398,171.34,1,1,1,3
1799,0.5329,0.9653,3.0788,0.0426,174.48,1,1,1,3
1800,0.5338,1.0304,3.1184,0.0393,177.23,1,1,1,3
1801,0.6333,0.9603,3.024,0.0396,180.03,1,1,1,3
1802,0.6126,0.9628,3.4277,0.047,181.0,1,1,1,3
1803,0.6413,0.9968,4.2273,0.0897,178.67,1,1,1,3
1804,1.298,1.4426,3.9761,0.0544,174.76,1,1,1,3
1805,1.0362,1.1801,4.0767,0.0545,172.3,1,1,1,3
1806,0.6993,1.1878,4.0535,0.0393,171.09,1,1,1,3
1807,0.8426,1.1194,5.0584,0.0644,167.53,1,1,1,3
1808,0.7235,1.1031,4.6535,0.037,165.52,1,1,1,3
1809,0.5108,0.9513,3.3411,0.0693,166.59,1,1,1,3
1810,0.7695,1.1241,4.8748,0.0629,163.93,1,1,1,3
1811,0.6945,1.0596,3.1441,0.0467,166.59,1,1,1,3
1812,0.6671,0.9994,3.1344,0.0504,169.58,1,1,1,3
1813,0.7996,1.0472,3.4334,0.0449,170.57,1,1,1,3
1814,0.5878,1.0426,2.4292,0.0355,176.69,1,1,1,3
1815,0.7899,0.9711,3.1908,0.0445,178.21,1,1,1,3
1816,0.5571,0.9912,2.9551,0.0415,181.42,1,1,1,3
1817,0.7459,1.0177,3.0785,0.0407,182.91,1,1,1,3
1818,0.556,1.0568,2.9179,0.0407,185.52,1,1,1,3
1819,0.6269,0.9574,3.2458,0.0509,185.87,1,1,1,3
1820,0.7032,1.074,3.8082,0.04,184.36,1,1,1,3
1821,0.5623,1.0144,3.0727,0.0408,186.32,1,1,1,3
1822,0.5576,1.059,3.1226,0.0398,187.67,1,1,1,3
1823,0.5478,0.9612,3.1903,0.0409,189.11,1,1,1,3
1824,0.5381,0.96,3.3792,0.0451,189.63,1,1,1,3
1825,0.5743,1.2258,3.8033,0.064,187.55,1,1,1,3
1826,0.6186,1.2148,5.131,0.077,182.15,1,1,1,3
1827,0.9141,1.5346,4.0383,0.0484,178.28,1,1,1,3
1828,0.5555,1.2425,3.8993,0.0549,177.0,1,1,1,3
1829,0.5579,1.1105,4.4049,0.0614,174.84,1,1,1,3
1830,0.5229,1.1491,3.897,0.042,174.52,1,1,1,3
1831,0.8447,1.2665,3.8573,0.0473,173.1,1,1,1,3
1832,1.4356,1.6551,4.8078,0.049,167.93,1,1,1,3
1833,0.7343,0.9683,3.1675,0.0421,170.54,1,1,1,3
1834,0.6789,0.9466,3.2435,0.0436,170.92,1,1,1,3
1835,0.9095,1.0584,2.915,0.039,173.26,1,1,1,3
1836,0.6942,0.9706,3.1559,0.0546,175.53,1,1,1,3
1837,0.7352,1.0613,3.8827,0.0399,174.77,1,1,1,3
1838,0.623,1.0375,4.1839,0.0467,173.7,1,1,0,2
1839,0.5349,0.9415,3.5509,0.0425,175.13,1,1,0,2
1840,0.5632,0.9534,3.5526,0.0459,176.42,1,1,0,2
1841,0.6446,0.962,3.5159,0.0431,177.4,1,1,0,2
1842,0.7285,0.9572,3.7071,0.0468,177.38,1,1,0,2
1843,0.6725,1.1247,4.0516,0.0893,175.52,1,1,0,2
1844,0.6054,0.9907,4.5222,0.0772,173.46,1,1,0,2
1845,0.8335,1.1584,5.1534,0.0632,169.46,1,1,0,2
1846,0.7691,1.2675,5.0331,0.0593,165.98,1,1,0,2
1847,0.7918,1.1921,5.6728,0.0858,161.8,1,1,0,2
1848,1.1249,1.5246,6.2684,0.04,156.39,1,1,0,2
1849,0.6117,0.8982,3.821,0.0577,157.09,1,1,2,3
1850,1.019,1.3685,4.6366,0.0484,155.0,1,1,1,3
1851,0.6757,0.9744,3.1486,0.0502,159.13,1,1,1,3
1852,0.7645,1.0753,3.5839,0.0514,160.24,1,1,1,3
1853,0.9649,1.0313,3.7003,0.0375,160.81,1,1,1,3
1854,0.6405,0.962,4.2153,0.0813,161.12,1,1,0,2
1855,0.6405,1.0178,3.6091,0.0446,163.14,1,1,0,2
1856,0.5148,1.0158,3.6336,0.0419,165.33,1,1,0,2
1857,0.5889,1.0163,3.772,0.044,166.59,1,1,0,2
1858,0.5894,1.0029,4.0362,0.0549,166.92,1,1,0,2
1859,1.1302,1.1059,3.7726,0.0463,165.89,1,1,0,2
1860,0.6095,0.9977,3.0747,0.0411,169.59,1,1,2,3
1861,0.5453,0.9531,3.1482,0.0619,172.78,1,1,1,3
1862,0.5958,1.1285,4.269,0.0426,171.36,1,1,1,3
1863,0.513,0.9781,4.8371,0.0672,169.22,1,1,1,3
1864,1.1105,1.3332,4.15,0.0793,166.55,1,1,1,3
1865,0.8136,1.2587,4.1162,0.0549,165.05,1,1,1,3
1866,0.7177,1.179,4.222,0.0482,164.1,1,1,1,3
1867,0.5783,1.6714,2.7174,0.0387,166.91,1,1,1,3
1868,0.7229,1.1814,3.8634,0.0889,166.45,1,1,1,3
1869,1.1755,1.2634,3.715,0.0423,163.4,1,1,1,3
1870,0.8107,1.0533,3.0504,0.0429,166.34,1,1,1,3
1871,0.6527,0.9743,3.3431,0.0458,168.77,1,1,1,3
1872,0.6242,0.9845,2.9476,0.0431,172.63,1,1,1,3
1873,0.7187,1.3116,3.1756,0.0471,173.65,1,1,1,3
1874,0.8193,1.0133,3.3149,0.0422,174.7,1,1,1,3
1875,0.886,1.1965,3.255,0.0467,174.96,1,1,1,3
1876,0.7543,1.0497,4.9495,0.0435,171.73,1,1,0,2
1877,0.5263,0.9507,3.6211,0.0731,172.59,1,1,0,2
1878,0.5284,1.0262,3.5504,0.0482,173.95,1,1,0,2
1879,0.5424,1.0665,3.5931,0.0449,174.86,1,1,0,2
1880,0.546,0.956,3.784,0.0464,175.41,1,1,0,2
1881,0.8203,1.0052,5.3401,0.0899,171.17,1,1,0,2
1882,0.8232,1.2851,4.6901,0.0799,167.95,1,1,0,2
1883,0.8751,1.2401,4.75,0.0698,164.93,1,1,0,2
1884,0.9289,1.1647,4.7085,0.069,162.31,1,1,0,2
1885,0.6487,1.159,6.3702,0.0432,157.81,1,1,0,2
1886,0.5513,0.9434,3.6734,0.0517,159.31,1,1,0,2
1887,0.9666,1.2173,5.4261,0.0761,155.92,1,1,0,2
1888,0.7718,1.1335,3.5581,0.0503,157.56,1,1,0,2
1889,0.7194,0.9627,3.6991,0.0456,157.85,1,1,0,2
1890,0.8672,1.1001,3.4895,0.0416,159.54,1,1,0,2
1891,0.6881,0.9697,3.3788,0.0434,162.56,1,1,0,2
1892,0.652,0.9657,3.5006,0.0437,164.98,1,1,0,2
1893,0.6258,1.0574,3.5002,0.0427,166.9,1,1,0,2
1894,0.5435,1.0128,4.0682,0.0492,167.17,1,1,0,2
1895,0.6165,1.1545,3.8398,0.0473,167.45,1,1,0,2
1896,0.5902,0.9614,3.7803,0.0414,168.63,1,1,0,2
1897,0.5598,0.9559,3.6074,0.0416,170.42,1,1,0,2
1898,0.5422,1.0133,3.6905,0.041,171.63,1,1,0,2
1899,0.6752,1.0514,4.9372,0.0416,168.91,1,1,0,2
1900,0.5842,1.1117,5.4988,0.0865,165.32,1,1,0,2
1901,0.4758,1.0422,5.3526,0.0572,162.71,1,1,0,2
1902,0.739,1.0126,5.3778,0.0614,159.79,1,1,0,2
1903,0.7773,1.0312,5.0133,0.0575,157.78,1,1,0,2
1904,1.0788,1.2869,6.9009,0.1019,151.08,1,1,0,2
1905,1.0299,1.2216,4.0544,0.0498,150.74,1,1,2,3
1906,0.8993,1.2731,3.5594,0.0583,151.36,1,1,1,3
1907,1.1313,1.2512,3.2008,0.0438,153.16,1,1,1,3
1908,0.6909,1.0866,4.8285,0.0442,152.42,1,1,0,2
1909,0.643,1.0119,3.0217,0.0398,157.41,1,1,2,3
1910,0.5497,1.0106,3.0073,0.0391,162.24,1,1,1,3
1911,0.632,1.076,3.2603,0.0465,165.13,1,1,1,3
1912,0.6383,1.0259,3.755,0.0399,166.13,1,1,1,3
1913,0.5786,1.0143,4.3871,0.0446,165.56,1,1,0,2
1914,0.5854,0.9624,3.6924,0.0519,166.97,1,1,0,2
1915,0.6448,1.0451,3.6016,0.1043,168.07,1,1,0,2
1916,0.5944,1.0262,5.1686,0.1079,165.19,1,1,0,2
1917,0.7048,1.7605,8.7245,0.0462,157.32,1,1,0,2
1918,0.5262,1.3011,5.7074,0.0732,154.04,1,1,0,2
1919,0.7744,1.0458,4.4459,0.0536,153.71,1,1,2,3
1920,0.8044,1.1635,4.6455,0.0406,152.82,1,1,1,3
1921,0.5751,0.9851,4.3683,0.0476,153.58,1,1,1,3
1922,1.0404,1.2034,5.1406,0.0744,151.12,1,1,1,3
1923,0.6756,1.1126,3.1294,0.0469,154.97,1,1,1,3
1924,0.7758,0.9906,3.3411,0.0448,156.1,1,1,1,3
1925,0.8614,1.0067,3.1534,0.0449,159.4,1,1,1,3
1926,0.6139,1.016,3.0565,0.0553,163.54,1,1,1,3
1927,0.6982,1.0052,3.5967,0.1255,164.27,1,1,1,3
1928,0.5853,0.9801,2.9913,0.0423,168.48,1,1,1,3
1929,0.5935,1.0178,4.384,0.0426,167.64,1,1,0,2
1930,0.5234,1.0039,3.6033,0.043,169.5,1,1,0,2
1931,0.6361,0.9629,3.6568,0.0429,170.74,1,1,0,2
1932,0.5842,1.0288,3.9381,0.0528,170.84,1,1,0,2
1933,0.6462,0.9954,4.1033,0.0417,170.42,1,1,0,2
1934,0.647,1.0602,3.2701,0.042,172.42,1,1,2,3
1935,0.5606,0.9633,4.1452,0.0437,171.99,1,1,1,3
1936,0.6132,1.218,4.301,0.0492,170.29,1,1,1,3
1937,0.583,1.1126,4.0853,0.0877,169.4,1,1,1,3
1938,0.7682,1.1536,4.3157,0.0788,167.35,1,1,1,3
1939,0.7066,1.264,5.7039,0.0415,162.99,1,1,1,3
1940,0.5914,1.7796,4.2703,0.0467,161.2,1,1,0,2
1941,0.8918,1.0527,5.3345,0.0747,158.2,1,1,0,2
1942,1.1657,1.1402,3.9113,0.0599,157.53,1,1,0,2
1943,0.9828,1.0661,4.1429,0.1006,156.88,1,1,0,2
1944,1.0552,1.0487,3.4922,0.0382,156.29,1,1,0,2
1945,0.6643,0.9689,2.9222,0.0435,161.49,1,1,2,3
1946,0.5825,1.0,3.0663,0.0434,165.76,1,1,1,3
1947,0.6125,0.9925,2.9961,0.0486,169.7,1,1,1,3
1948,0.6613,1.04,3.2555,0.0436,171.87,1,1,1,3
1949,0.7049,1.0376,3.2191,0.045,173.72,1,1,1,3
1950,1.228,0.9911,3.0209,0.039,174.51,1,1,1,3
1951,0.547,1.0089,3.1224,0.0397,176.84,1,1,1,3
1952,0.5617,0.9865,3.0361,0.0384,179.82,1,1,1,3
1953,0.5389,0.964,3.1447,0.0463,182.04,1,1,1,3
1954,0.5411,1.048,4.3422,0.071,179.63,1,1,1,3
1955,0.5432,1.0079,5.2299,0.0815,175.48,1,1,1,3
1956,0.7528,2.2057,3.9779,0.0566,171.56,1,1,1,3
1957,0.5529,1.2319,5.5063,0.0742,167.47,1,1,0,2
1958,0.5693,1.15,4.5948,0.0427,165.83,1,1,0,2
1959,0.5664,1.6638,3.2936,0.0503,166.56,1,1,0,2
1960,1.0821,4.091,7.3176,0.0439,157.66,1,1,0,2
1961,0.8246,1.0012,3.6131,0.0447,159.42,1,1,0,2
1962,0.605,0.9741,3.8156,0.0454,161.15,1,1,0,2
1963,0.6464,1.0469,3.2862,0.0449,164.13,1,1,0,2
1964,0.5752,0.9678,3.8448,0.0756,163.61,1,1,0,2
1965,0.6529,1.1195,3.6558,0.1396,164.09,1,1,0,2
1966,0.5403,1.0419,3.496,0.0404,166.02,1,1,0,2
1967,0.6665,0.9708,3.4665,0.043,168.14,1,1,0,2
1968,0.6652,0.9709,3.5191,0.0429,169.85,1,1,0,2
1969,0.5451,0.9578,3.5691,0.0404,171.63,1,1,0,2
1970,0.6651,1.0459,3.7628,0.0512,171.82,1,1,0,2
1971,0.6272,0.9932,4.2041,0.0438,170.96,1,1,0,2
1972,0.5898,1.0091,4.9169,0.0677,168.5,1,1,0,2
1973,0.5409,0.9769,5.1279,0.0552,165.92,1,1,0,2
1974,0.5957,1.1427,4.9043,0.0623,163.5,1,1,0,2
1975,0.5647,1.2582,5.5526,0.0776,159.99,1,1,0,2
1976,0.6987,1.1782,5.4501,0.0424,157.02,1,1,0,2
1977,0.5763,1.8115,3.1152,0.043,158.69,1,1,0,2
1978,0.8496,1.0456,4.5237,0.0812,157.5,1,1,0,2
1979,1.557,1.1619,3.8435,0.0541,154.29,1,1,0,2
1980,1.0497,1.1313,4.4834,0.0454,153.27,1,1,0,2
1981,0.6365,1.0858,3.8362,0.0462,155.15,1,1,0,2
1982,0.6169,0.9824,3.446,0.0433,158.14,1,1,0,2
1983,0.6029,0.9618,3.6054,0.0416,160.82,1,1,0,2
1984,0.5934,1.0139,3.5437,0.0407,163.24,1,1,0,2
1985,0.5944,0.9908,3.8836,0.0495,164.23,1,1,0,2
1986,0.662,1.0586,4.32,0.0339,163.74,1,1,0,2
1987,0.5401,0.987,3.6744,0.0414,165.63,1,1,0,2
1988,0.5493,0.9727,3.721,0.0424,167.24,1,1,0,2
1989,0.5564,1.0131,3.6599,0.0421,168.75,1,1,0,2
1990,0.5869,0.9641,4.0887,0.0721,168.68,1,1,0,2
1991,0.5968,1.1629,5.4153,0.0965,164.96,1,1,0,2
1992,0.7128,1.2665,5.545,0.0421,161.16,1,1,0,2
1993,0.5296,1.0565,5.1185,0.0785,159.25,1,1,0,2
1994,0.6617,1.0351,4.998,0.072,157.44,1,1,0,2
1995,0.6586,1.1413,4.8062,0.0427,156.07,1,1,0,2
1996,0.6939,1.1496,4.4275,0.083,155.51,1,1,0,2
1997,0.8603,1.2046,4.9131,0.045,153.52,1,1,0,2
1998,0.7243,0.9731,3.6548,0.0416,156.05,1,1,0,2
1999,0.6283,1.0077,3.8596,0.0488,156.25,1,1,0,2
2000,0.624,0.9817,3.3535,0.0507,159.81,1,1,0,2
2001,0.5681,0.9623,3.37,0.0417,163.28,1,1,0,2
2002,0.725,1.0651,3.5043,0.0411,164.99,1,1,0,2
2003,0.5108,1.0121,3.4947,0.0432,167.52,1,1,0,2
2004,0.5968,0.928,3.4745,0.0493,169.52,1,1,0,2
2005,0.5176,0.9893,4.2841,0.0495,168.97,1,1,0,2
2006,0.6783,0.9738,3.4354,0.0482,170.67,1,1,2,3
2007,0.7235,1.223,3.6772,0.0462,170.36,1,1,1,3
2008,0.7461,1.0009,3.1169,0.0447,172.82,1,1,1,3
2009,0.5683,0.9633,3.6432,0.066,173.69,1,1,1,3
2010,0.6543,1.119,4.0529,0.0546,172.45,1,1,1,3
2011,0.5262,1.1313,3.9795,0.0421,172.02,1,1,1,3
2012,0.6965,1.135,4.3943,0.0534,170.11,1,1,1,3
2013,0.6403,1.0638,4.2149,0.0543,168.97,1,1,1,3
2014,0.6555,1.1344,4.6574,0.0374,166.88,1,1,1,3
2015,0.5493,1.0047,3.4401,0.0545,169.16,1,1,1,3
2016,0.7585,1.064,5.5385,0.0481,165.01,1,1,1,3
2017,1.1962,1.2686,3.3906,0.0531,164.66,1,1,1,3
2018,0.7538,1.0775,5.6333,0.0487,161.07,1,1,0,2
2019,0.9207,1.1323,3.2111,0.0453,161.06,1,1,2,3
2020,0.7362,0.9865,3.2815,0.0415,163.96,1,1,1,3
2021,0.623,0.9679,4.2406,0.0629,163.92,1,1,0,2
2022,0.5939,0.9569,3.4611,0.0429,166.58,1,1,0,2
2023,0.6478,0.9673,3.6562,0.0469,168.03,1,1,0,2
2024,0.67,1.0993,4.3187,0.045,166.95,1,1,0,2
2025,0.5364,0.9608,3.1385,0.0392,170.69,1,1,2,3
2026,0.5685,0.9619,3.0081,0.0422,174.51,1,1,1,3
2027,0.5224,1.0387,3.0747,0.0414,177.49,1,1,1,3
2028,0.6362,0.9605,3.6772,0.055,177.64,1,1,1,3
2029,0.5885,1.1479,4.116,0.0563,175.88,1,1,1,3
2030,0.651,1.1618,4.9082,0.0503,172.48,1,1,1,3
2031,0.6976,1.3281,4.7582,0.0536,169.23,1,1,1,3
2032,0.5527,1.1559,4.0463,0.0505,168.74,1,1,1,3
2033,0.6337,1.1746,3.936,0.0324,168.43,1,1,1,3
2034,1.2121,0.9674,3.2134,0.0513,167.48,1,1,1,3
